site,date_local,min_temp_c,max_temp_c,median_temp_c,mean_temp_c
W05,2021-09-15,26.6398,27.3856,26.83115,26.9235213194444
B01,2021-09-16,26.7487,27.7869,26.8847,27.0510269444444
B02,2021-09-16,26.7544,27.7132,26.92955,27.0988680555556
B03,2021-09-16,26.776,27.45,26.93055,27.0122704166667
B04,2021-09-16,26.6755,27.6625,26.791,26.9571004166667
B05,2021-09-16,26.7441,27.6323,26.8917,27.0261498611111
B06,2021-09-16,26.7246,27.6014,26.8585,26.9688348611111
B07,2021-09-16,26.7061,27.6568,26.9428,27.0522606944444
B08,2021-09-16,26.5987,27.9258,26.8744,27.0202156944444
B09,2021-09-16,26.6049,27.5766,26.86835,26.9833484722222
B10,2021-09-16,26.862,27.6427,26.93275,27.0537918055556
B10.5,2021-09-16,26.8352,27.5369,26.9558,27.0304968055556
B11,2021-09-16,26.8657,27.3,26.9324,26.9952397222222
B12,2021-09-16,26.7802,27.4992,26.88815,27.0151681944444
B13,2021-09-16,26.7499,27.4492,26.8584,26.9819456944444
B14,2021-09-16,26.8103,27.3311,26.89675,26.98235875
B15,2021-09-16,26.7828,27.2286,26.8871,26.9388244444444
B16,2021-09-16,26.7659,27.1784,26.8779,26.9347691666667
B17,2021-09-16,26.6788,27.2184,26.8312,26.87856125
B18,2021-09-16,26.705,27.0846,26.8488,26.8667625
B19,2021-09-16,26.6236,27.3527,26.77915,26.8640577777778
B20,2021-09-16,26.6189,27.2285,26.7726,26.8425329166667
B21,2021-09-16,26.618,27.2345,26.8031,26.8548645833333
B22,2021-09-16,26.5989,27.289,26.80595,26.8644638888889
B24,2021-09-16,26.683,27.268,26.8382,26.9057313888889
B25,2021-09-16,26.6455,27.489,26.8095,26.9105229166667
B26,2021-09-16,26.6282,27.4446,26.78965,26.9129030555556
B27,2021-09-16,26.6984,27.3932,27.014,26.9652101388889
B28,2021-09-16,26.6288,27.3791,26.77165,26.8853756944444
B29,2021-09-16,26.5303,27.4987,26.7548,26.8763422222222
B30,2021-09-16,26.561,27.4686,26.7724,26.8679583333333
B31,2021-09-16,26.5783,27.273,26.76925,26.8432434722222
B32,2021-09-16,26.5105,27.5263,26.90545,26.9504966666667
B33,2021-09-16,26.3289,27.3573,26.7428,26.8172930555556
B35,2021-09-16,26.2116,28.0269,26.7385,26.8964593055556
N01,2021-09-16,26.573,27.5633,26.81935,26.9126976388889
N02,2021-09-16,26.5868,27.6572,26.81125,26.91630875
N03,2021-09-16,26.6185,27.6697,26.85045,26.9461054166667
N04,2021-09-16,26.5184,27.756,26.76475,26.9223604166667
N05,2021-09-16,26.4896,28.0912,26.72055,26.9380561111111
W01,2021-09-16,26.7048,27.2959,26.83675,26.9024472222222
W02,2021-09-16,26.6864,27.3057,26.8219,26.90341875
W04,2021-09-16,26.5727,27.4567,26.76395,26.8908341666667
W05,2021-09-16,26.5239,27.4404,26.74375,26.8591321527778
B01,2021-09-17,26.6149,27.8633,26.901,27.0163936111111
B02,2021-09-17,26.6751,28.0482,26.9102,27.0800113888889
B03,2021-09-17,26.5836,27.7023,26.96135,27.0769695833333
B04,2021-09-17,26.4618,27.634,26.72245,26.9166645833333
B05,2021-09-17,26.5846,27.6838,26.82775,26.9488675
B06,2021-09-17,26.5597,27.3882,26.7838,26.8778406944444
B07,2021-09-17,26.4972,27.8862,26.932,27.0127952777778
B08,2021-09-17,26.4314,28.0376,26.77185,26.9766402777778
B09,2021-09-17,26.5298,27.6861,26.7798,26.9648868055556
B10,2021-09-17,26.6946,27.4642,26.87115,26.9532595833333
B10.5,2021-09-17,26.7202,27.3293,26.87935,26.9373727777778
B11,2021-09-17,26.7287,27.1995,26.86015,26.9047338888889
B12,2021-09-17,26.594,27.3363,26.77485,26.8711956944444
B13,2021-09-17,26.5721,27.3041,26.7414,26.8297090277778
B14,2021-09-17,26.6588,27.181,26.78175,26.8423931944444
B15,2021-09-17,26.653,27.0222,26.7433,26.7781218055556
B16,2021-09-17,26.6267,26.9951,26.73015,26.7672586111111
B17,2021-09-17,26.5697,27.1101,26.67175,26.7387009722222
B18,2021-09-17,26.5992,26.9622,26.6983,26.7433145833333
B19,2021-09-17,26.5132,27.2371,26.64005,26.7563758333333
B20,2021-09-17,26.4595,27.1799,26.62795,26.7254036111111
B21,2021-09-17,26.4667,27.1408,26.63065,26.7287245833333
B22,2021-09-17,26.4379,27.1588,26.606,26.7287472222222
B24,2021-09-17,26.4876,27.0792,26.65895,26.6909570833333
B25,2021-09-17,26.4785,27.4247,26.6365,26.7541223611111
B26,2021-09-17,26.4385,27.3952,26.62065,26.7575799305556
B27,2021-09-17,26.4013,27.1173,26.70145,26.7053647222222
B28,2021-09-17,26.411,27.2462,26.59965,26.6787595833333
B29,2021-09-17,26.2965,27.2213,26.5353,26.6185276388889
B30,2021-09-17,26.4087,27.2755,26.5817,26.6774572222222
B31,2021-09-17,26.3795,27.0037,26.5663,26.6202091666667
B32,2021-09-17,26.0339,27.1134,26.50575,26.4992369444444
B33,2021-09-17,26.1064,26.9773,26.5672,26.5332627777778
B35,2021-09-17,25.9449,27.5797,26.5157,26.6190473611111
N01,2021-09-17,26.4178,27.5341,26.6815,26.8415669444444
N02,2021-09-17,26.4389,27.7665,26.71465,26.8683833333333
N03,2021-09-17,26.4456,27.5767,26.7587,26.8993694444444
N04,2021-09-17,26.3414,27.777,26.65425,26.8573793055556
N05,2021-09-17,26.2437,28.0904,26.6051,26.8685148611111
W01,2021-09-17,26.5543,27.1987,26.69165,26.7682584722222
W02,2021-09-17,26.5242,27.2146,26.6698,26.7603118055556
W04,2021-09-17,26.3525,27.3354,26.5686,26.7199461111111
W05,2021-09-17,26.2783,27.3484,26.53095,26.6845511805556
B01,2021-09-18,26.5461,27.5833,26.8473,26.8902956944444
B02,2021-09-18,26.5923,27.5779,26.8291,26.9526195833333
B03,2021-09-18,26.5654,27.5606,26.83515,26.97987375
B04,2021-09-18,26.5476,27.5955,26.69435,26.9031365277778
B05,2021-09-18,26.5925,27.6008,26.8473,26.9643451388889
B06,2021-09-18,26.5845,27.4583,26.7829,26.9272465277778
B07,2021-09-18,26.6539,27.845,26.9494,27.0787756944444
B08,2021-09-18,26.5604,27.9519,26.88695,27.0622322222222
B09,2021-09-18,26.65,27.6159,27.0138,27.0155668055556
B10,2021-09-18,26.5389,27.0056,26.7615,26.7470775
B10.5,2021-09-18,26.5928,27.0676,26.7595,26.7717111111111
B11,2021-09-18,26.601,27.1208,26.72535,26.7655319444444
B12,2021-09-18,26.5635,27.1871,26.7304,26.7785205555556
B13,2021-09-18,26.4967,27.1032,26.6815,26.7336575
B14,2021-09-18,26.5472,26.9456,26.6968,26.7145
B15,2021-09-18,26.5331,26.8551,26.61695,26.6405441666667
B16,2021-09-18,26.5128,26.8661,26.5904,26.6305597222222
B17,2021-09-18,26.4828,26.8504,26.6006,26.6292008333333
B18,2021-09-18,26.4696,26.8226,26.61205,26.6311983333333
B19,2021-09-18,26.4342,26.9924,26.5676,26.6318248611111
B20,2021-09-18,26.4439,26.9142,26.5883,26.6297616666667
B21,2021-09-18,26.4359,26.8853,26.62705,26.6442194444444
B22,2021-09-18,26.4415,26.9445,26.627,26.6636094444444
B24,2021-09-18,26.4603,26.968,26.6249,26.6619259722222
B25,2021-09-18,26.4998,27.011,26.6144,26.6659765277778
B26,2021-09-18,26.4585,27.1417,26.6138,26.6770940972222
B27,2021-09-18,26.4646,26.7332,26.5835,26.5797306944444
B28,2021-09-18,26.4214,26.7926,26.58525,26.5866556944444
B29,2021-09-18,26.4028,26.7551,26.5734,26.5756808333333
B30,2021-09-18,26.481,26.8482,26.6026,26.6093286111111
B31,2021-09-18,26.4546,26.9226,26.5905,26.6018983333333
B32,2021-09-18,26.1552,26.9115,26.54895,26.4949645833333
B33,2021-09-18,26.2929,26.9113,26.57215,26.5836776388889
B35,2021-09-18,26.2802,27.1542,26.5856,26.6444644444444
N01,2021-09-18,26.426,27.7766,26.65775,26.8754355555556
N02,2021-09-18,26.4485,27.8661,26.6856,26.9127540277778
N03,2021-09-18,26.4885,27.7376,26.74105,26.8941205555556
N04,2021-09-18,26.4066,27.8062,26.63355,26.9075211111111
N05,2021-09-18,26.3082,28.1639,26.61465,26.9451254166667
W01,2021-09-18,26.5211,26.9778,26.63695,26.6704119444444
W02,2021-09-18,26.5042,26.9975,26.6275,26.6713104166667
W04,2021-09-18,26.4107,27.0848,26.60015,26.6572308333333
W05,2021-09-18,26.3211,27.0268,26.58715,26.6271717361111
B01,2021-09-19,26.3966,27.2416,26.6012,26.6915522222222
B02,2021-09-19,26.475,27.3215,26.65305,26.7696391666667
B03,2021-09-19,26.5636,27.2189,26.6948,26.7979152777778
B04,2021-09-19,26.425,27.4076,26.57995,26.7329036111111
B05,2021-09-19,26.5557,27.3543,26.7974,26.8577601388889
B06,2021-09-19,26.5671,27.1859,26.7376,26.7827233333333
B07,2021-09-19,26.5874,27.267,26.80315,26.83076375
B08,2021-09-19,26.5103,27.3401,26.65485,26.78118375
B09,2021-09-19,26.5206,27.4442,26.68495,26.8353501388889
B10,2021-09-19,26.541,27.0327,26.59665,26.6878825
B10.5,2021-09-19,26.5597,26.9949,26.62575,26.6978715277778
B11,2021-09-19,26.6012,26.9679,26.6504,26.70290375
B12,2021-09-19,26.574,27.121,26.64985,26.7354036111111
B13,2021-09-19,26.4118,27.1045,26.5861,26.6612723611111
B14,2021-09-19,26.4473,26.8971,26.5707,26.6320872222222
B15,2021-09-19,26.4518,26.9438,26.5245,26.5977459722222
B16,2021-09-19,26.4747,26.8577,26.59755,26.6134484722222
B17,2021-09-19,26.438,27.1498,26.5917,26.62432625
B18,2021-09-19,26.4682,27.0241,26.58005,26.6410518055556
B19,2021-09-19,26.4472,27.1269,26.6724,26.7155798611111
B20,2021-09-19,26.5025,27.0915,26.6458,26.6891070833333
B21,2021-09-19,26.519,27.0662,26.5861,26.6768136111111
B22,2021-09-19,26.4927,27.1027,26.58405,26.6731979166667
B24,2021-09-19,26.4978,27.1196,26.5719,26.6750377777778
B25,2021-09-19,26.4826,27.1167,26.575,26.6618719444444
B26,2021-09-19,26.4529,27.3109,26.59095,26.6897557638889
B27,2021-09-19,26.4541,26.8752,26.61085,26.6461773611111
B28,2021-09-19,26.4266,27.3427,26.5025,26.6359716666667
B29,2021-09-19,26.4133,27.3246,26.514,26.6693616666667
B30,2021-09-19,26.4677,27.1868,26.56075,26.6798106944444
B31,2021-09-19,26.4598,27.1866,26.62355,26.7027880555556
B32,2021-09-19,26.4319,27.0626,26.55395,26.6304108333333
B33,2021-09-19,26.3658,27.1545,26.56655,26.6188311111111
B35,2021-09-19,26.2195,27.4395,26.43915,26.5920345833333
N01,2021-09-19,26.396,27.3351,26.5541,26.7074597222222
N02,2021-09-19,26.4358,27.3126,26.5588,26.7099670833333
N03,2021-09-19,26.4402,27.1597,26.6086,26.7105398611111
N04,2021-09-19,26.2858,27.6048,26.4974,26.7204795833333
N05,2021-09-19,26.2285,27.7712,26.4864,26.7207391666667
W01,2021-09-19,26.5028,27.1872,26.60365,26.6620977777778
W02,2021-09-19,26.484,27.158,26.59895,26.6635638888889
W04,2021-09-19,26.4351,27.2145,26.5742,26.66929125
W05,2021-09-19,26.4281,27.217,26.55345,26.6577756944444
B01,2021-09-20,26.3283,27.2037,26.5988,26.6367440277778
B02,2021-09-20,26.4638,27.3317,26.6416,26.7217766666667
B03,2021-09-20,26.5441,27.28,26.6722,26.7618820833333
B04,2021-09-20,26.4299,27.1894,26.58695,26.6599234722222
B05,2021-09-20,26.5517,27.3603,26.65285,26.7599566666667
B06,2021-09-20,26.4525,27.0563,26.6107,26.6644583333333
B07,2021-09-20,26.449,27.2346,26.62575,26.70981375
B08,2021-09-20,26.3512,27.2426,26.50405,26.6365954166667
B09,2021-09-20,26.2717,27.2572,26.63005,26.67584375
B10,2021-09-20,26.4359,27.0109,26.54415,26.6097673611111
B10.5,2021-09-20,26.4713,27.0197,26.56865,26.6285686111111
B11,2021-09-20,26.5138,26.9469,26.599,26.6568491666667
B12,2021-09-20,26.4347,27.0891,26.5614,26.65491875
B13,2021-09-20,26.3405,27.0478,26.51195,26.5906768055556
B14,2021-09-20,26.4053,26.8714,26.53635,26.5714108333333
B15,2021-09-20,26.4639,26.9297,26.5666,26.6189731944444
B16,2021-09-20,26.4325,26.9082,26.5563,26.6144990277778
B17,2021-09-20,26.4949,27.0133,26.59135,26.6668223611111
B18,2021-09-20,26.5143,26.8335,26.604,26.6360411111111
B19,2021-09-20,26.4349,26.9901,26.61665,26.6454791666667
B20,2021-09-20,26.4273,26.8916,26.5246,26.5842980555556
B21,2021-09-20,26.4329,26.8698,26.5256,26.5909879166667
B22,2021-09-20,26.431,26.8871,26.51675,26.59546125
B24,2021-09-20,26.4945,26.922,26.56315,26.6191490277778
B25,2021-09-20,26.5168,26.9906,26.5839,26.6456719444444
B26,2021-09-20,26.4948,27.0531,26.5883,26.6602650694444
B27,2021-09-20,26.4725,26.8158,26.58665,26.6050781944444
B28,2021-09-20,26.4536,26.8802,26.54285,26.5821813888889
B29,2021-09-20,26.4159,26.8742,26.5211,26.5653319444444
B30,2021-09-20,26.4656,26.9037,26.5437,26.5862433333333
B31,2021-09-20,26.4638,26.9209,26.55995,26.6000693055556
B32,2021-09-20,26.5271,26.9788,26.6172,26.6427581944444
B33,2021-09-20,26.4159,27.0693,26.5334,26.5948572222222
B35,2021-09-20,26.2474,27.3129,26.4355,26.5974034722222
N01,2021-09-20,26.4009,27.133,26.57345,26.6426727777778
N02,2021-09-20,26.3961,27.1564,26.5999,26.6498313888889
N03,2021-09-20,26.425,27.0988,26.62765,26.6678443055556
N04,2021-09-20,26.3311,27.2803,26.5214,26.6400066666667
N05,2021-09-20,26.2833,27.5267,26.4909,26.6486565277778
W01,2021-09-20,26.5043,26.9709,26.60825,26.6471734722222
W02,2021-09-20,26.4991,26.8974,26.6,26.6405976388889
W04,2021-09-20,26.4745,27.0938,26.5734,26.6517405555556
W05,2021-09-20,26.4405,27.0649,26.55535,26.6388543055556
B01,2021-09-21,26.4284,27.507,26.877,26.9280151388889
B02,2021-09-21,26.4263,27.7103,26.8702,26.9272436111111
B03,2021-09-21,26.5125,27.7515,26.86935,26.9661465277778
B04,2021-09-21,26.4632,27.4452,26.7621,26.8606875
B05,2021-09-21,26.5465,27.6588,26.8702,26.9505094444444
B06,2021-09-21,26.4841,27.223,26.8467,26.8305445833333
B07,2021-09-21,26.4946,27.5532,26.8496,26.9232551388889
B08,2021-09-21,26.4026,27.5208,26.6802,26.8651509722222
B09,2021-09-21,26.3399,27.5387,26.81565,26.8612697222222
B10,2021-09-21,26.4733,27.153,26.5594,26.6870776388889
B10.5,2021-09-21,26.504,27.1989,26.61305,26.7163948611111
B11,2021-09-21,26.3894,27.2084,26.6291,26.7093726388889
B12,2021-09-21,26.3794,27.3232,26.6657,26.7531366666667
B13,2021-09-21,26.4035,27.2631,26.64905,26.7493416666667
B14,2021-09-21,26.455,26.9967,26.6742,26.6809681944444
B15,2021-09-21,26.5057,27.014,26.61935,26.67196625
B16,2021-09-21,26.5283,27.0183,26.73525,26.7373222222222
B17,2021-09-21,26.456,27.3408,26.67075,26.7683248611111
B18,2021-09-21,26.4947,27.1129,26.7171,26.7215372222222
B19,2021-09-21,26.3971,27.1939,26.5848,26.7308556944444
B20,2021-09-21,26.4282,27.0352,26.59055,26.6647002777778
B21,2021-09-21,26.4402,27.0472,26.61695,26.6791775
B22,2021-09-21,26.4428,27.0265,26.62815,26.6680422222222
B24,2021-09-21,26.441,27.0011,26.6447,26.6779081944444
B25,2021-09-21,26.47,27.1077,26.6135,26.6879343055556
B26,2021-09-21,26.4651,27.1361,26.6629,26.7174465972222
B27,2021-09-21,26.4495,26.9626,26.67185,26.6984868055556
B28,2021-09-21,26.4797,27.1793,26.6348,26.7294904166667
B29,2021-09-21,26.3936,27.22,26.6334,26.7189445833333
B30,2021-09-21,26.4726,27.0933,26.669,26.6883454166667
B31,2021-09-21,26.46,27.043,26.6794,26.6947238888889
B32,2021-09-21,26.3544,27.2855,26.7118,26.7293863888889
B33,2021-09-21,26.3984,27.702,26.63435,26.8560015277778
B35,2021-09-21,26.3875,27.7163,26.58095,26.85420875
N01,2021-09-21,26.4363,27.5016,26.80825,26.8590818055556
N02,2021-09-21,26.4453,27.4963,26.80805,26.8517776388889
N03,2021-09-21,26.4701,27.421,26.81205,26.8456165277778
N04,2021-09-21,26.4041,27.6573,26.7827,26.9154283333333
N05,2021-09-21,26.3705,28.1008,26.7506,27.0069220833333
W01,2021-09-21,26.5059,26.9651,26.665,26.6841708333333
W02,2021-09-21,26.4993,26.9538,26.66395,26.6829743055556
W04,2021-09-21,26.4319,27.098,26.651,26.7089970833333
W05,2021-09-21,26.3849,27.1075,26.6345,26.6939706944444
B01,2021-09-22,26.5244,27.3458,26.81615,26.8493890277778
B02,2021-09-22,26.6144,27.4044,26.77835,26.8653766666667
B03,2021-09-22,26.5768,27.4171,26.83955,26.8751726388889
B04,2021-09-22,26.5898,27.3236,26.79455,26.8558763888889
B05,2021-09-22,26.5711,27.3078,26.7618,26.80656625
B06,2021-09-22,26.5547,27.2224,26.7705,26.8033436111111
B07,2021-09-22,26.5874,27.4366,26.74695,26.8045218055556
B08,2021-09-22,26.4888,27.3036,26.71795,26.7703306944444
B09,2021-09-22,26.4018,27.1787,26.67235,26.71423875
B10,2021-09-22,26.3526,26.728,26.5629,26.5234175
B10.5,2021-09-22,26.3928,26.7297,26.593,26.5439161111111
B11,2021-09-22,26.4542,26.7998,26.5631,26.5843054166667
B12,2021-09-22,26.4302,27.0576,26.56745,26.6407973611111
B13,2021-09-22,26.3298,26.9925,26.5571,26.5751401388889
B14,2021-09-22,26.2861,26.6752,26.44755,26.4409666666667
B15,2021-09-22,26.2968,26.6747,26.4708,26.4736773611111
B16,2021-09-22,26.3032,26.6768,26.48925,26.4849981944444
B17,2021-09-22,26.3169,26.7824,26.4776,26.4927061111111
B18,2021-09-22,26.3413,26.6824,26.46105,26.4693447222222
B19,2021-09-22,26.2731,26.9165,26.4721,26.5077394444444
B20,2021-09-22,26.4789,26.8505,26.53405,26.5718075
B21,2021-09-22,26.4519,26.9659,26.56495,26.6307594444444
B22,2021-09-22,26.4429,27.0327,26.59485,26.6511166666667
B24,2021-09-22,26.4745,26.9657,26.5754,26.6367533333333
B25,2021-09-22,26.462,27.0456,26.57975,26.6259406944444
B26,2021-09-22,26.4047,27.0872,26.5869,26.6314641666667
B27,2021-09-22,26.49,26.8883,26.62575,26.6529493055556
B28,2021-09-22,26.4737,27.0492,26.5978,26.6658241666667
B29,2021-09-22,26.4129,27.0731,26.5729,26.6490938888889
B30,2021-09-22,26.4833,26.9658,26.58715,26.6466793055556
B31,2021-09-22,26.4474,26.9458,26.60665,26.64848125
B32,2021-09-22,26.3958,26.9925,26.5842,26.6200968055556
B33,2021-09-22,26.4245,27.2594,26.55035,26.6810458333333
B35,2021-09-22,26.3525,27.5491,26.55255,26.7623758333333
N01,2021-09-22,26.5193,27.4503,26.7966,26.8386781944444
N02,2021-09-22,26.5533,27.3779,26.81,26.8468175
N03,2021-09-22,26.6299,27.2103,26.8073,26.8429447222222
N04,2021-09-22,26.4895,27.5096,26.757,26.8400773611111
N05,2021-09-22,26.4518,27.815,26.73765,26.87
W01,2021-09-22,26.4279,26.8764,26.5963,26.6035533333333
W02,2021-09-22,26.4229,26.8886,26.5945,26.6014602777778
W04,2021-09-22,26.3712,27.0514,26.57105,26.6201511111111
W05,2021-09-22,26.355,27.038,26.544,26.5990729166667
B01,2021-09-23,26.3653,27.4363,26.6885,26.80523625
B02,2021-09-23,26.4544,27.3628,26.6737,26.8026275
B03,2021-09-23,26.5499,27.5918,26.72865,26.8897380555556
B04,2021-09-23,26.5495,27.4078,26.7976,26.8935155555556
B05,2021-09-23,26.5307,27.2623,26.6929,26.7932423611111
B06,2021-09-23,26.4852,27.2946,26.7583,26.7914144444444
B07,2021-09-23,26.511,27.381,26.66765,26.7859394444444
B08,2021-09-23,26.4922,27.394,26.69745,26.81754375
B09,2021-09-23,26.3884,27.2966,26.66695,26.7856540277778
B10,2021-09-23,26.2357,26.8714,26.42225,26.4805134722222
B10.5,2021-09-23,26.2349,26.8439,26.4342,26.4676069444444
B11,2021-09-23,26.3196,26.7959,26.4255,26.4651206944444
B12,2021-09-23,26.2873,26.9462,26.43825,26.5026086111111
B13,2021-09-23,26.2365,26.8958,26.3604,26.44907125
B14,2021-09-23,26.2933,26.8171,26.39515,26.4442834722222
B15,2021-09-23,26.2345,26.6467,26.40765,26.4092331944444
B16,2021-09-23,26.3432,26.7025,26.4163,26.4381401388889
B17,2021-09-23,26.2487,26.8608,26.37535,26.4388597222222
B18,2021-09-23,26.181,26.7234,26.39765,26.4045984722222
B19,2021-09-23,26.2182,26.9144,26.43045,26.4906194444444
B20,2021-09-23,26.4318,26.9876,26.58745,26.6511745833333
B21,2021-09-23,26.4708,27.1007,26.63275,26.7070193055556
B22,2021-09-23,26.4987,27.1251,26.65715,26.7372622222222
B24,2021-09-23,26.4633,27.1848,26.62435,26.7357001388889
B25,2021-09-23,26.5137,27.2338,26.70765,26.7791620833333
B26,2021-09-23,26.5372,27.3198,26.7234,26.8169581944444
B27,2021-09-23,26.5425,27.0786,26.71665,26.7815923611111
B28,2021-09-23,26.5205,27.3004,26.681,26.8014620833333
B29,2021-09-23,26.4354,27.2869,26.6399,26.7796473611111
B30,2021-09-23,26.5278,27.1854,26.6802,26.7711205555556
B31,2021-09-23,26.5269,27.2639,26.7026,26.8003168055556
B32,2021-09-23,26.5094,27.4337,26.6907,26.8068258333333
B33,2021-09-23,26.4629,27.3721,26.6145,26.7897248611111
B35,2021-09-23,26.3212,27.6743,26.525,26.8013388888889
N01,2021-09-23,26.567,27.3721,26.8111,26.8747915277778
N02,2021-09-23,26.5869,27.3658,26.7992,26.87245125
N03,2021-09-23,26.6106,27.2298,26.8212,26.8657195833333
N04,2021-09-23,26.545,27.5416,26.8034,26.89545875
N05,2021-09-23,26.5314,27.7956,26.7779,26.9311168055556
W01,2021-09-23,26.5655,27.0992,26.75075,26.7738323611111
W02,2021-09-23,26.5556,27.1239,26.74165,26.7771911111111
W04,2021-09-23,26.5106,27.2828,26.686,26.8024333333333
W05,2021-09-23,26.4594,27.2742,26.63245,26.77294375
B01,2021-09-24,26.3571,28.1832,26.76815,26.9542581944444
B02,2021-09-24,26.4529,27.8696,26.9823,27.0145155555556
B03,2021-09-24,26.6095,27.8755,26.98215,27.1051097222222
B04,2021-09-24,26.455,27.6899,26.7153,26.8756106944444
B05,2021-09-24,26.5192,27.4175,26.89305,26.8854272222222
B06,2021-09-24,26.39,27.0675,26.58765,26.6672915277778
B07,2021-09-24,26.427,27.5016,26.7218,26.8152563888889
B08,2021-09-24,26.4249,27.9181,27.0195,26.9941275
B09,2021-09-24,26.3941,27.4941,26.8414,26.8385918055556
B10,2021-09-24,26.2111,27.1658,26.4092,26.5310751388889
B10.5,2021-09-24,26.2326,27.0339,26.4304,26.4895516666667
B11,2021-09-24,26.2191,26.8858,26.48995,26.5110026388889
B12,2021-09-24,26.0828,27.2107,26.57895,26.5874481944444
B13,2021-09-24,26.1035,27.4104,26.66455,26.6581975
B14,2021-09-24,26.1938,27.2546,26.5687,26.6427476388889
B15,2021-09-24,26.3046,27.1609,26.4668,26.5526297222222
B16,2021-09-24,26.3056,26.8965,26.4472,26.5136086111111
B17,2021-09-24,26.3065,26.8995,26.4205,26.4973406944444
B18,2021-09-24,26.302,26.7699,26.48455,26.5007668055556
B19,2021-09-24,26.2214,27.1086,26.52115,26.6013513888889
B20,2021-09-24,26.4232,27.1095,26.77565,26.7508202777778
B21,2021-09-24,26.4684,27.2115,26.7465,26.7583877777778
B22,2021-09-24,26.5019,27.381,26.7854,26.8144297222222
B24,2021-09-24,26.4819,27.1753,26.79965,26.8108381944444
B25,2021-09-24,26.4601,27.4409,26.8541,26.8287825
B26,2021-09-24,26.509,27.6237,26.8886,26.9404718055556
B27,2021-09-24,26.5508,27.125,26.90845,26.8556055555556
B28,2021-09-24,26.5586,27.4913,26.9315,26.9510323611111
B29,2021-09-24,26.5075,27.4469,26.83715,26.9265522222222
B30,2021-09-24,26.5446,27.4729,26.95195,26.9285398611111
B31,2021-09-24,26.537,27.5153,26.8384,26.9480640277778
B32,2021-09-24,26.4978,27.4942,26.86915,26.8772105555556
B33,2021-09-24,26.4108,27.5285,26.7839,26.8628975
B35,2021-09-24,26.3106,27.9551,26.76665,26.99089875
N01,2021-09-24,26.4409,27.6475,26.88505,26.8928408333333
N02,2021-09-24,26.4743,27.5873,26.86625,26.8854325
